Burst_Number,Type,Node_ID,X_2D,Y_2D,X_3D,Y_3D,Z_3D,Spike_Global_Index
1,Parabolic,29,2.5898781386939818,0.9239791412875322,2.58987813851725,0.9240402642986552,0.5277703186534318,29
1,Parabolic,30,0.1529976458379093,-0.11984576476478997,0.15299764592927673,-0.11983747478202086,0.13246501478267322,30
1,Parabolic,31,0.7499876716829799,0.20969958454070364,0.7499876720560452,0.20968814312648323,0.5492836771068381,31
1,Parabolic,32,0.370295011200651,-0.035019782278121234,0.3702950109368212,-0.03500440788510144,0.5206448444333137,32
1,Parabolic,33,1.7687962646252922,0.36959782636003596,1.7687962648566025,0.3696129040020367,0.6110889372601103,33
1,Parabolic,34,2.1747731418004737,0.48769193228271307,2.1747731418866962,0.4876967000985547,0.4894935925110847,34
1,Parabolic,35,0.16201944637147148,-0.14232801204990472,0.16201944654212952,-0.14233804634651,0.10374235780035751,35
1,Parabolic,36,1.3620342772763536,0.8587257239537718,1.3620342776543617,0.8586794424984749,0.3540636429451699,36
1,Parabolic,37,0.28648854494233644,-0.15348498544165826,0.28648854520005934,-0.1535189211511402,0.12584790750902755,37
1,Parabolic,38,0.2864885449423364,-0.1534849854401842,0.2864885452000593,-0.15351892115165583,0.12584790750059957,38
1,Parabolic,39,0.5302334396494516,-0.12416559854717091,0.5302334395911253,-0.12419591406170308,0.46243157096707854,39
1,Parabolic,40,4.075152352783325,0.8708890952913415,4.075152353129309,0.8708528507314461,0.08057930163439145,40
1,Parabolic,41,3.137090155858671,1.3371906488307723,3.1370901560487345,1.3371612675019848,-0.6911801126320167,41
1,Parabolic,42,1.8886046024036605,1.472176588533432,1.8886046031576837,1.4721539980151361,-0.4975311947519706,42
1,Parabolic,43,0.28207192333398323,-0.2535743280837735,0.28207192380850754,-0.25360624130010534,-0.0785207616002573,43
1,Parabolic,44,0.13799708430123792,-0.07752875233384394,0.13799708453436188,-0.07755366298012104,-0.04727368174300227,44
1,Parabolic,45,0.8417341561455534,-0.4852538993794431,0.8417341561881425,-0.48528765492055137,0.1912164789468398,45
1,Parabolic,46,3.289160021297153,1.4893478683934351,3.289160021104016,1.4893166384952792,-0.28389486957337273,46
1,Parabolic,47,0.18925614628811016,-0.16378967996097285,0.18925614648521843,-0.16379704245691706,-0.003649898270653318,47
1,Parabolic,48,0.842211599832116,0.060078749850740576,0.8422116003968435,0.06004710889201759,0.25524095015476866,48
1,Parabolic,49,3.4167553612713246,1.2286283891463288,3.4167553613147934,1.228622548860463,-0.30975115172009005,49
1,Parabolic,50,0.29139978935732946,-0.3140794670411629,0.2913997896346324,-0.31407695573233574,-0.0698529535219855,50
1,Parabolic,51,2.944363389641718,1.7425999880573881,2.944363389653608,1.7426099842925709,-0.25655806536460346,51
1,Parabolic,52,0.27956509674969066,-0.29535357257876216,0.27956509722116873,-0.2953470458968806,-0.07762399721512395,52
1,Parabolic,53,0.2795650967496906,-0.2953535725812846,0.2795650972211687,-0.29534704589519767,-0.07762399716507701,53
1,Parabolic,54,2.8788445571534216,1.346851932801584,2.8788445575820933,1.3468921244603151,-0.29477396259704913,54
1,Parabolic,55,0.1865133283109687,-0.21853399649173605,0.18651332877408408,-0.2185293252071443,-0.07716697758820809,55
1,Parabolic,56,1.1926526549343752,0.7204849369846669,1.192652655906993,0.7204845568389896,-0.33119768353572965,56
1,Parabolic,57,0.5252757894829729,0.010233345751866796,0.5252757906538172,0.010219767803639923,-0.12189114209609882,57
1,Parabolic,58,1.4696963528778182,0.7103444801804981,1.469696353516139,0.7103539615706091,0.03587306243857277,58
1,Parabolic,59,0.9467091651417157,0.1152977089405261,0.9467091659225623,0.11527745158591537,0.20134733207200614,59
1,Parabolic,60,0.2529387764519072,-0.010631598010904138,0.2529387764942129,-0.010627054867544295,-0.06295123283957321,60
1,Parabolic,61,0.2529387764519072,-0.010631598009973616,0.2529387764942128,-0.010627054866627421,-0.06295123281204565,61
1,Parabolic,62,4.321885200273942,-0.004087036284139034,4.3218852002751005,-0.004073001971227286,-0.6512253237789916,62
1,Parabolic,63,1.515385639731175,1.2122670347351647,1.515385639811722,1.21227148171193,-0.5188775501675847,63
1,Parabolic,64,2.110307457194962,1.3013490442149007,2.110307456872931,1.3013610721531825,-0.7285463661494769,64
1,Parabolic,65,2.3597107619833224,1.1026244245840942,2.3597107611506383,1.102632001828757,-0.802774360423082,65
1,Parabolic,66,0.130381204622451,-0.127099091959647,0.13038120425522812,-0.1270875045780788,-0.12294214153799427,66
1,Parabolic,67,0.48644889703843164,0.09973139045333834,0.4864488970709915,0.09971259123391368,-0.197628057007054,67
1,Parabolic,68,2.203529004595766,0.9555339194560841,2.203529003811867,0.9555481815827713,-0.2831011925959669,68
1,Parabolic,69,0.9261877776027885,0.12845295735891338,0.9261877774246791,0.12842493456505255,0.18033482479405843,69
1,Parabolic,70,2.202917324082913,0.9559618641640248,2.2029173233168367,0.9559757510096156,-0.27480737286291645,70
1,Parabolic,71,0.47248452197329116,0.09610883377387919,0.4724845221374331,0.09608382106048463,-0.12200369813236275,71
1,Parabolic,72,2.1858679839500508,1.0093716573453122,2.1858679830074927,1.0093794498306656,-0.3187001543361876,72
1,Parabolic,73,0.26847972638635104,-0.1616927245556694,0.26847972610577847,-0.16169342632326794,-0.11076762963981085,73
1,Parabolic,74,0.268479726386351,-0.16169272455763747,0.26847972610577864,-0.16169342632465827,-0.11076762969845919,74
1,Parabolic,75,3.4064369674418553,0.6819520186527286,3.406436966591885,0.6819476892825138,-0.4719008864349855,75
1,Parabolic,76,1.8319498091121884,1.415659990306178,1.8319498099411375,1.4156537246007685,-0.42274976738624537,76
1,Parabolic,77,0.1719533894161192,-0.2734069824537704,0.17195338966963097,-0.2734049828535829,-0.05499723327322642,77
1,Parabolic,78,1.9217108624162942,1.1707315988411182,1.9217108631091424,1.1707406314475761,-0.023517376583199294,78
1,Parabolic,79,0.7536063927946328,0.3722869011708596,0.7536063938521733,0.37226454492741856,-0.06546769749086852,79
1,Parabolic,80,0.7612944989619517,0.38803962166632766,0.7612945001128729,0.38801779075163123,-0.06294335530730807,80
1,Parabolic,81,0.17551580542254747,-0.1332955190840584,0.1755158060009529,-0.13329082237494716,0.022993848902858462,81
1,Parabolic,82,1.1484211607002932,-0.29789283538933176,1.1484211608949007,-0.2978736276859793,0.2753571270064942,82
1,Parabolic,83,2.336949828901842,-1.4725278674676323,2.3369498293339626,-1.4725252877704031,0.1201686067905968,83
1,Parabolic,84,4.357165634665997,-0.4357902065796296,4.357165634795986,-0.43576164190837435,-0.4415980146561922,84
1,Parabolic,85,1.1805868169478466,0.973179192764789,1.1805868162543924,0.9731752145974757,-0.31431416919511945,85
1,Parabolic,86,0.2409886656652096,-0.10955750544836113,0.24098866485583606,-0.10954942424972573,-0.07812745282189937,86
1,Parabolic,87,0.2602877244501547,-0.10204703150662334,0.2602877235186952,-0.10203695517788193,-0.09271258496721865,87
1,Parabolic,88,0.4405883272720035,-0.06348952899467862,0.44058832632156325,-0.06348216723224473,-0.13234557444056202,88
1,Parabolic,89,3.8197933476678387,0.16545085030917578,3.819793346826912,0.16547021592983657,-0.22776278918614454,89
1,Parabolic,90,0.33644814564053005,0.005564280396286234,0.3364481450708441,0.005573550056226038,-0.03134828565435508,90
1,Parabolic,91,0.33644814564053,0.005564280395984635,0.33644814507084403,0.005573550057812012,-0.03134828565530501,91
1,Parabolic,92,3.1882614261273727,-0.22364280389930963,3.188261426134887,-0.22360661605809434,0.0030045134202721993,92
1,Parabolic,93,1.414786107027023,1.1917395880927661,1.4147861072944783,1.1917636991768945,-0.319034043643717,93
1,Parabolic,94,1.4294992616306252,1.2188661096667073,1.4294992620048501,1.218897016261565,-0.3261403972234118,94
1,Parabolic,95,0.07732940757258815,-0.11695669162688643,0.07732940768836756,-0.11694049483711613,-0.04279301575642942,95
1,Parabolic,96,0.25856491320742037,-0.1126050650173633,0.2585649132608875,-0.11258389213240991,-0.021773199195154785,96
1,Parabolic,97,0.9492589281170076,0.186711417870951,0.9492589277284604,0.1867588045756266,0.18838920800002323,97
1,Parabolic,98,0.20191587946849068,0.20249797080084317,0.20191587945664952,0.20250677377119314,-0.0014553078709993034,98
1,Parabolic,99,3.458468647780973,-2.1024171117976893,3.458468647154831,-2.10240062929449,-0.1997697348521565,99
1,Parabolic,100,5.205794525174522,-1.693033831011955,5.205794524749478,-1.6930355615566368,-0.6773520679081567,100
1,Parabolic,101,1.4407631017073241,1.380753510191993,1.4407631023217027,1.3807562087319183,-0.42167077747536497,101
1,Parabolic,102,0.12313520881978135,-0.2545439236258198,0.12313520905949002,-0.25454734606156953,-0.10026709143833237,102
1,Parabolic,103,1.2472199142184137,1.0271516891993067,1.2472199154112555,1.0271388443315828,-0.3933600630228403,103
1,Parabolic,104,0.2360158976455286,0.0036678630416847463,0.23601589823355712,0.003663543045988926,-0.07963106016673982,104
1,Parabolic,105,0.2360158976455286,0.0036678630394664513,0.2360158982335572,0.0036635430452813117,-0.07963106019098527,105
1,Parabolic,106,0.23601589764552866,0.003667863043044603,0.2360158982335571,0.0036635430454804163,-0.07963106016106128,106
1,Parabolic,107,3.432863038675864,-1.0693508318070468,3.4328630401863753,-1.0694011574199638,-0.09518667247287335,107
1,Parabolic,108,0.3766549608107537,0.36796972566819813,0.3766549608294194,0.3679731136394002,-0.08293766327110683,108
1,Parabolic,109,4.789335536820893,-2.41159421224519,4.789335537011197,-2.4116621614133105,-0.5794749467990454,109
1,Parabolic,110,0.5246017419833482,0.45787636588283126,0.5246017419374116,0.45786915799674177,-0.20860410205816982,110
1,Parabolic,111,0.5246017419833482,0.45787636588288305,0.5246017419374117,0.45786915799802225,-0.20860410206750163,111
1,Parabolic,112,0.5369179352935919,0.42816983530414027,0.5369179352818501,0.4281603111982314,-0.22084277109558476,112
1,Parabolic,113,0.2811728317422388,0.25133755401798324,0.28117283176784674,0.2513332409424029,-0.11157970354693669,113
1,Parabolic,114,5.60095118724025,-2.805700330019834,5.6009511875285005,-2.8057223564673723,-0.6844178406795223,114
1,Parabolic,115,0.491421511107489,0.6116396140331546,0.4914215110447622,0.611651239777536,-0.1456134417475722,115
1,Parabolic,116,5.126546567400406,-2.980361251645633,5.126546567522116,-2.9803649769090144,-0.49735560918361243,116
1,Parabolic,117,0.5062810102418889,0.6189063044566099,0.5062810106232682,0.6188956285850747,-0.11031024557284355,117
1,Parabolic,118,5.925326978067585,-2.8745838112519797,5.9253269774209185,-2.874482714235147,-0.39743843275215535,118
1,Parabolic,119,0.2844677072031216,0.27480600996859356,0.28446770763753204,0.2747907444473387,-0.05592337677331333,119
1,Parabolic,120,0.28446770720312153,0.27480600996757354,0.28446770763753215,0.2747907444475325,-0.055923376812245205,120
2,Parabolic,0,0.0023230367936075357,0.0038011052270778534,0.0023230369867758465,0.003801174013355022,0.2774322488068776,123
2,Parabolic,1,0.04133942320648124,-0.029709321369830972,0.04133942335461793,-0.029709089612084037,1.6689566288422155,124
2,Parabolic,2,0.04121582730679683,-0.02915171928793025,0.04121582745098189,-0.02915148069123697,1.6294112752849397,125
2,Parabolic,3,0.03913373868003284,-0.034163942727369966,0.039133738609531704,-0.03416372482981518,1.4261342363180665,126
2,Parabolic,4,0.04121582730679766,-0.029151719298369107,0.041215827450975684,-0.02915148071914773,1.6294112748322829,127
2,Parabolic,5,0.03913373868003284,-0.034163942727369966,0.039133738609531704,-0.03416372482981518,1.4261342363180665,128
2,Parabolic,6,0.0412158273067976,-0.029151719276697317,0.04121582745098523,-0.02915148068146824,1.6294112757804673,129
2,Parabolic,7,0.5314144799969592,0.3842005523483155,0.5314144813770986,0.3842016865567494,2.0219293050313145,130
2,Parabolic,8,0.2147032894137883,-0.1486794794349286,0.21470328811970082,-0.1486759035674036,0.5468065086652617,131
2,Parabolic,9,3.289321113038096,0.7778990026776869,3.2893211093439034,0.7778738998204353,1.2677247109363659,132
2,Parabolic,10,0.9267727478479786,0.6138636085843124,0.9267727466760265,0.6138648138089677,0.6164904467613721,133
2,Parabolic,11,0.34819256249349134,-0.3108941441156251,0.34819256079782274,-0.31089365527778867,0.4609326648218043,134
2,Parabolic,12,1.9801396674492484,1.038231795168787,1.980139665856066,1.0382422914367364,0.8881124334177698,135
2,Parabolic,13,2.0434132107011638,1.0642423818529263,2.043413210753268,1.0642538851506358,1.3333883767435264,136
2,Parabolic,14,0.6090218303088989,0.17692354797092064,0.6090218346421461,0.17691392728496808,1.0017653022572872,137
2,Parabolic,15,0.6090218303088982,0.17692354798367177,0.6090218346421427,0.17691392728412658,1.0017653013795813,138
2,Parabolic,16,0.8073744545232682,0.11281685848007295,0.8073744585784377,0.11281189942215819,1.3091760374916896,139
2,Parabolic,17,0.4388001393388446,-0.340940076952241,0.4388001415338443,-0.34094631347730925,0.8897951326990732,140
2,Parabolic,18,1.6685248573375624,0.7099348392605928,1.6685248575799372,0.7099340463153216,1.4415132693177846,141
2,Parabolic,19,3.6965253159412566,0.3211181229504412,3.6965253181612074,0.32111285333358186,0.1306784209729844,142
2,Parabolic,20,1.3108272780047365,0.9973343431416709,1.310827276871772,0.9973444706330297,0.04538888930721416,143
2,Parabolic,21,0.4479317116196899,-0.30487893658839327,0.44793171140786714,-0.3048728124180593,-0.07566547722412906,144
2,Parabolic,22,2.9637811909588736,1.0645584002875315,2.9637811929540026,1.0645592682552416,-0.6305382551418518,145
2,Parabolic,23,2.987834325359614,0.9943850391070251,2.987834326947295,0.9943820938270227,-0.6712345097950829,146
2,Parabolic,24,1.459675184150419,1.0814359965183091,1.4596751858275139,1.081456390367267,-0.19452575004589803,147
2,Parabolic,25,0.7511726155992808,0.08935689943209979,0.7511726193965536,0.0893635201990659,-0.12077374361159679,148
2,Parabolic,26,3.210458038413668,0.6725263698675509,3.210458039976031,0.6725180683467604,-0.7999109519561245,149
2,Parabolic,27,0.29513100221780775,-0.25332252745576905,0.2951310021330144,-0.25331372564501986,-0.19958009401622895,150
2,Parabolic,28,2.0415226564891933,1.3075171780116865,2.0415226558963835,1.3075190114366892,-0.3994822639824329,151
2,Parabolic,29,1.847652964930893,1.1396752621940598,1.8476529622175148,1.1396958221679991,-0.30423357989253297,152
2,Parabolic,30,0.6472540590167024,0.2868761408661403,0.6472540593802663,0.28686679125485925,-0.029155710978333665,153
2,Parabolic,31,0.2451817311950192,-0.05159023242893921,0.24518172928330573,-0.051590710801533296,-0.11989205430651496,154
2,Parabolic,32,3.7158582520357024,0.11636439633281986,3.7158582508316043,0.11638093170159358,-0.6922563001350474,155
2,Parabolic,33,2.301300763449364,1.150213982833836,2.301300763152869,1.150203413060884,-0.360864507647495,156
2,Parabolic,34,0.5300029594931208,0.18557341291996043,0.5300029589002301,0.18557362575860037,0.08573689310390285,157
2,Parabolic,35,1.4208593874003514,0.8460308335854667,1.420859382028507,0.8460361188601245,-0.06215466198979719,158
2,Parabolic,36,0.8335342835368695,0.07670964821910059,0.8335342814067268,0.07670680363296989,-0.061558594539169786,159
2,Parabolic,37,1.6856096905576932,0.734542822614499,1.6856096900355497,0.7345291461141026,-0.19391745560887977,160
2,Parabolic,38,1.5821279575072278,0.8876681983715171,1.5821279572183495,0.8876542841216727,-0.19649676899495375,161
2,Parabolic,39,0.3094108507206087,-0.12096561164221868,0.3094108546675909,-0.1209818203854351,-0.1395386721977985,162
2,Parabolic,40,3.9239687241518553,0.05784571185411608,3.9239687307346234,0.05785338130650519,-0.6459519292242868,163
2,Parabolic,41,1.8286593855736384,1.130904542493289,1.8286593928275001,1.1308787016497601,-0.15311482829440684,164
2,Parabolic,42,1.6900370127910693,0.9038191781845359,1.6900370206691584,0.903803537250423,-0.08780158250423944,165
2,Parabolic,43,1.3905197729481256,0.9440496195270973,1.390519782552177,0.9440246332973975,-0.039726948550235036,166
2,Parabolic,44,0.43770672591750515,-0.22556928389679873,0.4377067343225573,-0.22559319605811176,-0.14830121275454766,167
2,Parabolic,45,2.47468747347648,0.7612871621605,2.4746874823317544,0.7612627679643804,-0.20947916912142076,168
2,Parabolic,46,0.6549797737453249,0.2353343961402542,0.6549797774186354,0.23532855434275193,0.1717744273250229,169
2,Parabolic,47,0.6549797737453248,0.23533439614560497,0.6549797774186348,0.23532855436478178,0.17177442718228103,170
2,Parabolic,48,2.816508079946505,0.6107318156738207,2.816508079013362,0.6107292347146582,0.13113743958867746,171
2,Parabolic,49,1.1623258724464176,0.9465056951640868,1.1623258691283105,0.9465179936354472,0.18014528290018586,172
2,Parabolic,50,1.649084931592824,0.8673379899550949,1.6490849268224024,0.8673439045500022,0.10383411649713345,173
2,Parabolic,51,1.9743280355188575,0.8664234248223278,1.97432802917602,0.8664387941372151,0.27642573280017196,174
2,Parabolic,52,0.2895607752322179,-0.1462956683292022,0.289560772312241,-0.14629073540062046,-0.005981628531881715,175
2,Parabolic,53,3.17852808199822,0.2770374649970005,3.178528081634546,0.27703711390472563,-0.3112118524942843,176
2,Parabolic,54,0.3477116981370916,-0.09206356137104041,0.34771169738262675,-0.09206126234430675,-0.11277541802380603,177
2,Parabolic,55,3.009148281120349,0.4425622347550071,3.0091482828952496,0.44255754103385203,-0.3648808753816163,178
2,Parabolic,56,0.7294089520960851,0.45924041971740015,0.7294089522686844,0.45923519918866457,-0.0017711487164760176,179
2,Parabolic,57,0.2655399095189689,0.018500280979440925,0.26553990824140083,0.018497260296199365,-0.0834650184652907,180
2,Parabolic,58,3.995985740420274,-0.6038699143888414,3.9959857272253427,-0.6038386548795597,-0.5025163286645568,181
2,Parabolic,59,1.4630702537016558,1.212439864024076,1.4630702504865105,1.2124443857238687,0.00300841197611057,182
2,Parabolic,60,1.582880229017981,1.0855621532472397,1.5828802207333796,1.085571449024377,8.656970630682714e-06,183
2,Parabolic,61,0.7011274289550617,0.3808109995501188,0.7011274250513917,0.38082019501549963,0.10310550167071623,184
2,Parabolic,62,0.9459117971124673,0.466890922448714,0.9459117927090397,0.46689062935667136,0.012533226533899933,185
2,Parabolic,63,0.6048397227265105,0.017094317217970292,0.6048397176623987,0.017097716508028105,-0.13619869385207606,186
2,Parabolic,64,4.238600213491699,-1.082254684255131,4.238600212012402,-1.082273220408546,-0.330064762855385,187
2,Parabolic,65,1.3761583066661105,1.347960023812028,1.3761583057420141,1.3479728676076372,-0.007771822221492364,188
2,Parabolic,66,1.2246466698411635,0.7552687302311303,1.2246466713277517,0.7552689200816964,-0.13857313818020725,189
2,Parabolic,67,0.6221475794660996,0.2885835972525318,0.6221475794800944,0.28858505949699,-0.2242709553561302,190
2,Parabolic,68,0.8476599534192006,0.4473591488069652,0.847659952899821,0.4473658883105275,-0.27151895453616326,191
2,Parabolic,69,0.8476599534192051,0.44735914880134836,0.8476599528998161,0.44736588831646507,-0.2715189549864643,192
2,Parabolic,70,2.8075845491381766,-1.3327898524728816,2.807584551430165,-1.332809703330372,-0.425770913912497,193
2,Parabolic,71,5.343827500191286,-2.5728404230957382,5.343827505521542,-2.572850858550043,-0.2418156647520077,194
2,Parabolic,72,0.9113853166223955,1.1356101948158392,0.9113853159286149,1.1356153222665128,0.1411944630036564,195
2,Parabolic,73,5.165192571277879,-2.856648957319333,5.165192573593007,-2.8566472682512907,0.1519644540351548,196
2,Parabolic,74,0.6884690239131752,0.6421370185961351,0.6884690238547826,0.6421468658020877,0.27170182625202716,197
2,Parabolic,75,0.6884690239131764,0.6421370186089532,0.6884690238547801,0.6421468657834624,0.27170182615651084,198
2,Parabolic,76,0.6884690239131769,0.64213701860831,0.6884690238547809,0.6421468657998837,0.27170182593078995,199
2,Parabolic,77,5.709466127502854,-3.4467472247735955,5.70946612210476,-3.4467252539246895,0.9396765665699991,200
3,Parabolic,0,0.28206975793358496,0.586692111906312,0.28206975799791517,0.5866765221925727,-0.17163775763800146,201
3,Parabolic,1,0.3913035671002759,1.629175066653394,0.39130356799954935,1.629163106587728,-0.09854319065649833,202
3,Parabolic,2,0.37597924295733776,1.559893862462284,0.37597924408166744,1.5598721071076063,-0.12530358726366586,203
3,Parabolic,3,0.39518419241133557,1.7183459612955132,0.3951841935630164,1.7183338542679478,-0.10370469610741846,204
3,Parabolic,4,0.35349914888887973,1.3417217384457396,0.35349914982507635,1.3416985197255848,-0.1385930654091176,205
3,Parabolic,5,0.4131557285712243,1.8496202055012363,0.4131557296712528,1.8496194514946722,-0.07992531170967077,206
3,Parabolic,6,0.33079611585532,1.1116082120464337,0.3307961165668625,1.1115835278109958,-0.15257916363002857,207
3,Parabolic,7,0.41315572857122385,1.8496202055285988,0.4131557296712529,1.8496194514789088,-0.07992531165909471,208
3,Parabolic,8,0.4131557285712254,1.8496202055083437,0.4131557296712557,1.849619451544242,-0.07992531174425542,209
3,Parabolic,9,4.51859149925317,2.75175149304168,4.518591495922795,2.751806511035788,1.3703648347989004,210
3,Parabolic,10,3.599119107779654,1.1191551288293533,3.5991191156344993,1.1190163473342791,1.6325760554717756,211
3,Parabolic,11,0.2871250980916587,0.282116744961209,0.2871250980697948,0.28212209972042157,-0.24968587059882155,212
3,Parabolic,12,1.3987725560991702,0.9876058479421614,1.3987725556136623,0.9876656184532102,0.21693030155260085,213
3,Parabolic,13,0.8208192787481208,0.9859639294700242,0.8208192780856187,0.9860084276872852,-0.5971506445704945,214
3,Parabolic,14,0.8695251318480468,1.1409486436897673,0.8695251315320058,1.1409815773201506,-0.5125058241996944,215
3,Parabolic,15,0.8965125502336102,1.3122552316681153,0.896512549516274,1.3123019369299498,-0.5424724403713677,216
3,Parabolic,16,0.12028685052234757,0.44274048155376666,0.1202868507849307,0.44273414470502337,0.14785241256530118,217
3,Parabolic,17,0.36577349169955087,0.767746554860536,0.36577349212006444,0.7677118985062132,-0.06590656282518949,218
3,Parabolic,18,0.8315074082200529,1.2261215058209032,0.831507408414875,1.226170114209987,-0.4872351706378505,219
3,Parabolic,19,0.31537473619375,0.47103470988554663,0.3153747362446268,0.47107689089026417,-0.0904847383826011,220
3,Parabolic,20,0.7563948028178704,0.9281913373061106,0.756394803100059,0.9282325594228917,-0.5590580337768837,221
3,Parabolic,21,3.9017215646683385,1.363297854868502,3.901721568073075,1.3631806905985884,1.7162213024785626,222
3,Parabolic,22,0.4277849498114885,0.2701996462492174,0.4277849465072665,0.2702711635753152,-0.36746401027774295,223
3,Parabolic,23,0.4510257073725684,0.3021149475565377,0.4510257039740222,0.30219540869465333,-0.3100999269347974,224
3,Parabolic,24,0.4277849498114885,0.2701996462492174,0.4277849465072665,0.2702711635753152,-0.36746401027774295,225
3,Parabolic,25,3.09356388866179,0.3528158401645308,3.0935638830463503,0.35304635251465005,1.3161313290998136,226
3,Parabolic,26,2.478444410471717,-0.29192787046583546,2.4784444046289895,-0.29182774132270445,1.4993697872133567,227
3,Parabolic,27,0.15786543148782267,-0.04184371799362373,0.15786542790877356,-0.0418354225029771,-0.1631157111589794,228
3,Parabolic,28,0.26946693199822513,-0.02033194161235534,0.26946692642530323,-0.020223788602521102,-0.290660975691018,229
3,Parabolic,29,2.0542118986706965,0.1823097210290895,2.0542118843822155,0.18223961564801694,0.8172367185569938,230
3,Parabolic,30,0.13961180097106374,0.04853738948156713,0.13961179609068616,0.04863015293774452,-0.10832949068156,231
3,Parabolic,31,0.37596450318191377,0.18047003908147488,0.3759644961239931,0.18052153662178086,-0.014563857054912165,232
3,Parabolic,32,0.20518978314699016,0.1400253725517417,0.2051897759164893,0.14014192197844091,0.022027256236677617,233
3,Parabolic,33,1.1414942274740545,0.6833046072619535,1.1414942166554833,0.6834104284500334,-0.9655722751215368,234
3,Parabolic,34,0.2381429877192388,0.1308469635291993,0.23814298693817593,0.13083111735637645,0.08404626591755066,235
3,Parabolic,35,3.0037820478773893,0.29367262601359245,3.003782050775898,0.2937165613637009,0.3430921905441555,236
3,Parabolic,36,0.7673758554875186,-0.1895195962134896,0.7673758713969364,-0.18965113258391678,0.22427218528564816,237
3,Parabolic,37,0.5044237475597091,-0.07614653348965703,0.5044237627462408,-0.07630473112719682,-0.11038012218873477,238
3,Parabolic,38,0.504423747559709,-0.0761465335136321,0.5044237627462411,-0.07630473119127303,-0.11038012218847772,239
3,Parabolic,39,0.5044237475597101,-0.0761465335235031,0.5044237627462405,-0.07630473117424379,-0.11038012212848476,240
3,Parabolic,40,4.000332267232411,-0.5214284178332946,4.000332270534122,-0.5215528970412384,0.47035521121692025,241
3,Parabolic,41,0.38559943106917666,-0.24068037818772348,0.3855994343513312,-0.24070158639292422,-0.2705166665932148,242
